,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
972,5iezEsWCl1JIyvosnI7vx8,Evaluasi,Evaluasi,Hindia,2019-03-22,196558,49,0.611,0.00302,0.969,1.41e-06,0.529,-4.424,0.0713,102.017,4
973,4TPIAnmVnouoZuwB6blHWl,Si Lemah,Si Lemah,RAN,2020-04-21,254000,53,0.481,0.142,0.506,0.0,0.0764,-8.86,0.0269,91.05,4
974,47DgfSmVQVwHkJJct5c3sV,Hindi Tayo Pwede,Umaga,The Juans,2018-10-26,303937,65,0.284,0.438,0.281,0.00104,0.102,-11.413,0.0341,79.995,4
975,1y2nFXUs8QNzZRJIaXv5Ij,Janji Palsu,Masalah Masa Depan,Hindia,2023-04-05,242969,43,0.547,0.0161,0.768,0.0,0.0904,-5.916,0.0467,159.999,4
976,0ufk0A6oErK7oAgeMZWJFg,Belum Tidur,Menari Dengan Bayangan,Hindia,2019-11-29,220530,47,0.576,0.927,0.284,0.000388,0.108,-12.547,0.0287,133.989,3
977,5Cb1xbMwS5KfR4dc857lC1,Hindman,NJ,Nicholas Jamerson,2018-01-19,365400,37,0.418,0.275,0.421,2.46e-05,0.31,-8.132,0.0265,104.977,3
978,46lON8zSSaelA2Xl44HxRL,Hindi Na Nga,Hindi Na Nga,This Band,2018-08-06,282442,62,0.396,0.0878,0.412,3.02e-05,0.124,-11.564,0.0333,136.814,4
979,3TRWJr4S3evnXhXtJ304MC,Jam Makan Siang,Menari Dengan Bayangan,Hindia,2019-11-29,279500,49,0.76,0.0691,0.583,0.0328,0.153,-7.486,0.0344,110.013,4
980,6Ffbn6Hly2qqCGGLxO2Yl8,"Tidak Ada Salju di Sini, Pt. 4",Tidak Ada Salju Di Sini,Various Artists,2018-12-25,208433,48,0.677,0.505,0.533,0.000115,0.177,-10.031,0.231,139.97,4
981,7cNkpcH65jS3rnSyMiATOM,Belum Tidur,Belum Tidur,Hindia,2019-07-10,216077,42,0.576,0.927,0.242,0.000464,0.103,-13.464,0.029,133.916,3
982,3tIhxJxQyFgxXD62DOcIgt,Tinggalkan Di Sana,Tinggalkan Di Sana,Hindia,2019-06-04,248944,49,0.632,0.917,0.369,0.661,0.127,-8.139,0.0266,108.986,4
983,4Pd29XwNou8SVdjcoVR4WP,In Hiding,Yield,Pearl Jam,1998-02-17,299733,43,0.413,0.00237,0.753,3.71e-05,0.191,-7.089,0.0294,104.911,4
984,262RP3tcfodyNqGCgiMtFJ,Solar Gap,Leave Me Alone,Hinds,2016-01-15,145333,34,0.421,0.856,0.475,0.108,0.0897,-4.844,0.0381,80.977,3
985,2l5bF5eVGL2xMAZQu24NzF,Mata Air - Binaural Beats Mix,ARTISM EXHIBITION: Binaural Beats Version,Various Artists,2023-04-19,228010,12,0.646,0.0354,0.918,0.238,0.111,-6.096,0.0436,108.008,4
986,0LtToIySj2geRJFEKcMsjp,Dehidrasi,Dehidrasi,Hindia,2019-09-27,237409,46,0.612,0.00358,0.856,0.0029,0.367,-5.336,0.0483,110.004,4
987,3gh6fwjy391Z59WiCdbyVk,Setengah Tahun Ini,Setengah Tahun Ini,Hindia,2020-07-15,261818,47,0.549,0.219,0.699,0.000691,0.0878,-6.665,0.041,87.966,4
988,4jN8OXan6p2GAcIpn6V8Vd,Setengah Gila,PAGI BERLABUH,Hyndia,2016,201214,24,0.473,0.72,0.522,0.00165,0.103,-6.487,0.0297,140.114,4
989,7CXBhqBSbHNgecVX6aguUp,Sa Hindi Pag-Alala,Simula,Munimuni,2017-03-17,248674,59,0.631,0.0405,0.364,1.61e-05,0.0859,-10.811,0.042,135.205,4
990,3O9OibrJm0vSYxZjz3Pooe,Remaja,Kereta Kencan,Hivi!,2017-03-23,218426,70,0.623,0.711,0.439,0.0,0.0905,-7.737,0.0294,122.866,4
991,2rlWkJW5cr5i95PlP0rSaF,Secukupnya - Dipha Barus Remix,Secukupnya (Dipha Barus Remix),Hindia,2020-03-27,208000,44,0.665,0.0143,0.87,0.0804,0.119,-7.401,0.0299,105.016,4
992,6j8qpLvz5LixmjJunu4dQt,Garden,Leave Me Alone,Hinds,2016-01-15,247746,26,0.172,0.000888,0.675,0.274,0.0885,-3.608,0.034,181.129,4
993,3N26NxUgnAskPolTtg3Suh,Aku Rasa Kita Selamanya,Aku Rasa Kita Selamanya,Hindia,2022-02-11,177848,44,0.693,0.0116,0.85,0.000187,0.11,-4.858,0.0281,102.956,4
994,0pt0Jex06noy0SCD5fFQbi,Silence - Radio Edit,Silence (Radio Edit),Hindi Zahra,2015-10-30,229680,51,0.744,0.39,0.729,0.141,0.13,-8.069,0.056,130.037,4
995,5TUAVrYQQ4cNKpvf54RpQm,Hari Yang Baik Untuk Berbohong,"Sounds Cute, Might Delete Later, Vol. 1",Aldrian Risjad,2021-08-27,184925,40,0.696,0.489,0.816,0.0347,0.261,-7.427,0.119,88.477,4
996,730A0eY4odaHzGEDpA8b9K,Jam Makan Siang,Jam Makan Siang,Hindia,2019-06-14,279272,44,0.736,0.147,0.544,0.186,0.109,-7.468,0.0321,109.99,4
997,3hWaaFmKaSxEIbl2XSqOVc,INDYA,HADJA BANGOURA,HAWA,2022-11-04,58563,16,0.394,0.948,0.46,9.48e-05,0.731,-11.473,0.0502,75.162,4
998,2Ao8XIYegiChCOII2kk7CS,Wejangan Mama,Menari Dengan Bayangan,Hindia,2019-11-29,145018,42,0.704,0.731,0.311,0.0,0.304,-15.392,0.952,106.302,1
999,49O9YIqOAORqhmMl72Fssg,No One Will Find Me,Bertamu,Various Artists,2018-10-26,210000,45,0.57,0.388,0.634,0.0179,0.0744,-10.498,0.0411,125.044,4
1000,2GG2bljq1Nem0qNxWuuUfS,Darkest Hour - Keisya Levronka Version,Darkest Hour (Keisya Levronka Version),Astrid S,2023-04-27,131642,66,0.649,0.128,0.716,0.0,0.104,-6.268,0.0297,133.996,4
1001,2RqZFOLOnzVmHUX7ZMcaES,Let It Go,Just Like You,Keyshia Cole,2007-01-01,238333,67,0.806,0.197,0.721,0.0,0.209,-5.167,0.215,94.967,4
1002,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,Tak Ingin Usai,Keisya Levronka,2022-05-13,278500,80,0.49,0.815,0.398,0.000187,0.114,-7.712,0.0266,129.772,3
1003,066H3CmDCFuQU1fwsecCDc,Trust,A Different Me,Keyshia Cole,2008-01-01,253320,52,0.4,0.231,0.613,0.0,0.0856,-4.697,0.0405,141.286,4
1004,1JBlPAvemeeld88PoPN69O,Better On My Own,Levronka,Keisya Levronka,2023-05-11,179000,69,0.524,0.546,0.487,0.0,0.0996,-6.523,0.0528,149.932,4
1005,6gcZJ6sUTEQRDCIvf5r7uk,Let It Go - Remix,Just Like You,Keyshia Cole,2007-01-01,220040,34,0.763,0.412,0.799,0.0,0.646,-4.288,0.236,94.893,4
1006,1lCv3fOI9bqBypLpgUfA4T,Jadi Kekasihku Saja,Jadi Kekasihku Saja,Keisya Levronka,2020-07-31,170000,68,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1007,11da2dMQkeFZixxHZJYs6m,Love,Love Songs For Her,Various Artists,2021-10-01,255173,48,0.691,0.0486,0.517,0.0,0.098,-4.271,0.0285,116.672,4
1008,55LpgW7AiFypgySkJIt78v,Mengejar Matahari,Mengejar Matahari,Keisya Levronka,2023-01-20,247721,66,0.187,0.619,0.53,0.0009,0.17,-4.814,0.0349,156.138,3
1009,6tdb2KdIvPCjWVv5KIGZdf,Let It Go,Let It Go,Keyshia Cole,2007-01-01,314666,37,0.802,0.174,0.734,0.0,0.0683,-5.07,0.197,94.975,4
1010,04VEB5LZ6slykz3tXTmYpY,Hidup Tanpamu,Hidup Tanpamu,Keisya Levronka,2022-12-09,259246,60,0.381,0.813,0.351,0.000102,0.0933,-9.186,0.0282,138.063,4
1011,64Ma5UOPulwsMUA4rZPV60,Ride (feat. Kamaiyah),11:11 Reset,Keyshia Cole,2017-10-20,193840,31,0.695,0.0436,0.638,0.0,0.114,-5.916,0.114,86.497,4
1012,0OHr74BS1CEwyZsyY9kml2,Tak Ingin Usai,Levronka,Keisya Levronka,2023-05-11,278500,64,0.49,0.815,0.398,0.000187,0.114,-7.712,0.0266,129.772,3
1013,0X1cfidB3wcs7FlDCw9OYd,Guess What,The Way It Is,Keyshia Cole,2005-01-01,225120,33,0.842,0.0319,0.504,0.0,0.142,-5.974,0.0456,100.096,4
1014,1zyYrAztUAlOHO9wHyZU0P,Tak Pantas Terluka,Levronka,Keisya Levronka,2023-05-11,267600,59,0.431,0.671,0.285,0.0,0.172,-9.585,0.0344,124.561,4
1015,1QtGb13c5KSkbHImR8lYQY,Keisha,Keisha,Manuel Paula,2022-07-20,167340,29,0.75,0.354,0.715,0.986,0.134,-6.957,0.0771,132.023,4
1016,2UX6m29h9HFECGEyhyC3Zr,Jadi Kekasihku Saja,Levronka,Keisya Levronka,2023-05-11,170000,57,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1017,0f7xgjvo3gKBSg2jhF00n5,Orange lake,Orange lake,Keisha Kingman,2022-02-06,114703,25,0.786,0.169,0.389,0.921,0.113,-20.263,0.167,89.986,4
1018,0qPiK7vHmTMAckxIgKETN9,Tak Ingin Usai - Duet Version,Tak Ingin Usai (Duet Version),Keisya Levronka,2022-10-07,278500,54,0.529,0.789,0.395,0.00014,0.116,-7.898,0.026,129.828,3
1019,5Ks1USsllRoS7ddeuxv5vN,Keisha,Waved,DJ Pella,2017-06-06,136202,30,0.424,0.905,0.331,0.0,0.0796,-14.374,0.3,78.151,4
1020,2Wh0Fk0llAUtOjqnYqtft3,Mengejar Matahari,Levronka,Keisya Levronka,2023-05-11,247000,57,0.143,0.675,0.505,0.00136,0.148,-5.366,0.0329,51.998,4
1021,6BcqujcXmHqZyV8it0OiCK,Wonderland,Woman To Woman (Deluxe),Keyshia Cole,2012-01-01,233546,22,0.643,0.223,0.721,0.0,0.131,-5.753,0.0542,119.941,4
1022,4wvYv3P5Gf9Sogzuy23nZH,Hidup Tanpamu,Levronka,Keisya Levronka,2023-05-11,259246,52,0.381,0.813,0.351,0.000102,0.0933,-9.186,0.0282,138.063,4
1023,2NBFhXvDCQAPBxa2ZHPzW8,KEYSHIA COLE,KEYSHIA COLE,Lonny Love,2023-05-12,149655,17,0.722,0.058,0.602,3.32e-05,0.371,-9.117,0.265,160.054,3
1024,7DRh5ZjDEygy3zmVNZqJVJ,Tergesa,Levronka,Keisya Levronka,2023-05-11,200926,45,0.35,0.613,0.471,0.0,0.177,-8.232,0.0328,107.317,4
1025,220njXM2Nh1ASfhJnNQEvD,Keisha,Music for the Soul,Chucky Trill,2018-10-12,230504,20,0.617,0.0252,0.721,1e-06,0.152,-5.797,0.349,153.207,4
1026,2PbJGFu6UCR8XyxqhNyxNf,Lagu Untuk Hari Ini,Levronka,Keisya Levronka,2023-05-11,218211,46,0.628,0.922,0.206,0.0,0.0933,-8.383,0.0349,119.848,3
1027,6jXEyDzSfzZ68ZpsMcmOj1,Love,R&B Queens,Various Artists,2021-07-21,255173,23,0.691,0.0486,0.517,0.0,0.098,-4.271,0.0285,116.672,4
1028,18FWPrC6EO02vBKI29F1N9,Lagu Untuk Hari Ini,Lagu Untuk Hari Ini,Keisya Levronka,2020-11-13,218211,48,0.627,0.925,0.204,0.0,0.0932,-8.385,0.035,119.853,3
1029,6M9EohdKwovsN8xfxgtqU1,Love - Sprint Music Series,Love (Sprint Music Series),Keyshia Cole,2006-01-01,249520,19,0.578,0.193,0.565,0.0,0.0931,-5.792,0.0367,116.662,4
1030,2nege9jgYngOJJ5T6uTdSM,Tergesa,Tergesa,Keisya Levronka,2020-09-18,200926,43,0.35,0.613,0.471,0.0,0.177,-8.232,0.0328,107.317,4
1031,410PdvdeRJSc7D3YRkNfIi,Keisha & Becky,Comeback,M Skeng,2020-09-20,242971,28,0.696,0.758,0.276,0.0,0.128,-11.857,0.777,139.782,4
1032,16hLfoR4amB3KnFFqYBxkc,Jadi Kekasihku Saja,Best Hits Indonesia,Various Artists,2021-06-24,170000,17,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1033,0UCW8n9OYEvRJehDOalKBH,Let It Go,Heaven Sent,Keyshia Cole,2008-01-01,238226,17,0.807,0.206,0.719,0.0,0.278,-5.156,0.214,94.956,4
1034,0CrJvKPlqFAjQ41UZMKQDn,Jadi Kekasihku Saja,Akustik Terbaik,Various Artists,2021-04-02,170000,31,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1035,4IxZMJzndCkccTW2cCgbAl,Stop It!,Stop It! / What Is Love Today,Keysha,2019-12-16,383720,29,0.58,4.24e-05,0.841,0.627,0.113,-6.593,0.0322,100.154,4
1036,2sR4APGXRA2y0hqFGnFidN,Damaikan Dunia,Damaikan Dunia,Various Artists,2020-07-10,207000,55,0.74,0.543,0.6,7.74e-05,0.124,-5.523,0.0383,116.015,4
1037,30QZodrSdezrcwersd8CBf,If I Fall In Love Again,Calling All Hearts,Keyshia Cole,2010-01-01,209346,19,0.501,0.287,0.86,0.0,0.0951,-3.768,0.147,85.851,4
1038,5FWQuCJ2vOAjcytNLINLxV,Jadi Kekasihku Saja,At Home Acoustic,Various Artists,2021-04-23,170000,13,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1039,4ageba3MFIkqV6KLPKX8ga,KEISHA,CHURCH GIRLS LOVE R&B,Jor'dan Armstrong,2022-03-04,63722,16,0.542,0.878,0.478,2.66e-05,0.128,-12.365,0.375,115.31,4
1040,63UxERIyL8UR3GBcUR5b4g,Tergesa,Akustik Terbaik,Various Artists,2021-04-02,200926,12,0.35,0.613,0.471,0.0,0.177,-8.232,0.0328,107.317,4
1041,0GTCbrht0y5jtoOxCWAUR3,Forreal???,"Forever, Ya Girl",keiyaA,2020-03-27,159000,18,0.33,0.00125,0.527,0.336,0.111,-16.253,0.47,160.052,1
1042,5SBMWc7ewGdYgN43Ydosru,Jadi Kekasihku Saja,Lagi Santai,Various Artists,2021-07-16,170000,9,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1043,1HDEOBxnzau5Esvmlda71s,Kyesa Katolika,Kyesa Katolika,Monroe Bertha,2023-04-03,183133,29,0.354,0.0243,0.906,0.0,0.137,-4.989,0.208,151.354,4
1044,61XqK35wzrRfClkxuYEaVT,Jadi Kekasihku Saja,Bikin Semangat,Various Artists,2021-06-04,170000,5,0.665,0.801,0.591,0.0,0.123,-5.618,0.037,126.027,4
1045,4CTW4feKc6S2WT7gBV1dzc,What You Do To Me,Calling All Hearts,Keyshia Cole,2010-01-01,258786,18,0.599,0.00475,0.729,0.0,0.341,-4.213,0.0458,140.114,4
1046,6FIYYRW0fQxcPMXH446imc,Lagu Untuk Hari Ini,Teman Tidur,Various Artists,2021-07-23,218211,5,0.627,0.925,0.204,0.0,0.0932,-8.385,0.035,119.853,3
1047,1uCHxzLEKImrcyYWfVNZe5,Get It Right,Woman To Woman (Deluxe),Keyshia Cole,2012-01-01,230493,14,0.479,0.0145,0.89,0.0,0.147,-4.708,0.143,169.705,4
1048,1VQyd4YriUuNqwkEyzknAC,Lagu Untuk Hari Ini,Lagi Galau,Various Artists,2021-05-23,218211,0,0.627,0.925,0.204,0.0,0.0932,-8.385,0.035,119.853,3
1049,4s4ZxVzZMZqWzb86xedVvr,Love,Love Love Love,Various Artists,2021-07-16,255173,15,0.691,0.0486,0.517,0.0,0.098,-4.271,0.0285,116.672,4
1050,3pCt2wRdBDa2kCisIdHWgF,To the Bone,Flying Solo,Pamungkas,2019-06-14,344571,80,0.668,0.514,0.727,1.9e-05,0.1,-6.55,0.027,139.991,4
1051,3LxlYWpMgj8sfxNH2lO39N,Pamungkas,Pamungkas,To The Bone,2022-03-04,91851,1,0.56,0.0103,0.944,2.33e-05,0.057,-4.191,0.0668,80.98,4
1052,77vx7sGjdqwdnQL968t8oY,Monolog,Walk The Talk,Pamungkas,2018-07-15,207216,73,0.476,0.108,0.578,0.558,0.131,-9.252,0.0312,96.978,4
1053,01beCqR9wsVnwzkAJZyTqq,I Love You but I'm Letting Go,Walk The Talk,Pamungkas,2018-07-15,220163,73,0.393,0.972,0.319,2.94e-05,0.111,-9.116,0.0303,79.628,4
1054,12kATn4uHTTQ4PNochinov,Pamungkas,Nesu!,Something Wrong,2000,53434,3,0.314,0.936,0.0748,0.0224,0.181,-20.054,0.0725,78.69,5
1055,1tS1dRfxIV9FzqdYTbJgMn,Kenangan Manis,Walk The Talk,Pamungkas,2018-07-15,207937,71,0.604,0.0511,0.678,0.00169,0.0945,-7.331,0.0304,139.974,4
1056,7iTF9T1jum3Km6H6WMZpDC,One Only,Walk The Talk,Pamungkas,2018-07-15,255492,74,0.25,0.219,0.519,3.18e-06,0.0869,-6.39,0.0314,144.63,4
1057,5h51lTy1jYDDkYLALQrzX9,Risalah Hati,Pupus / Risalah Hati,Pamungkas,2021-06-30,301824,74,0.509,0.737,0.465,0.000233,0.136,-10.112,0.0283,73.991,4
1058,3biRFPQ3e2eD4kHoCaZoUg,Pupus,Pupus / Risalah Hati,Pamungkas,2021-06-30,315652,67,0.575,0.791,0.429,0.0136,0.133,-10.476,0.0298,137.919,4
1059,5DuU5dwUFXt29uRItyT9FC,Happy Birthday To You,Birdy,Pamungkas,2022-06-16,139347,48,0.51,0.281,0.401,0.0,0.122,-8.385,0.0491,137.994,4
1060,4gW0fnArZ93uAElSkuw0PG,Sorry,Walk The Talk,Pamungkas,2018-07-15,187111,58,0.557,0.159,0.608,0.000487,0.352,-5.613,0.0291,134.919,4
1061,30WzWPV3Zi5ZJoSoftU30f,Closure,Solipsism 0.2,Pamungkas,2021-02-03,406306,60,0.384,0.732,0.351,0.000677,0.265,-10.324,0.0275,139.82,4
1062,1XU0PmUY3oqFovtDbjzQJr,To the Bone,The End of Flying Solo Era,Pamungkas,2020-06-12,347662,51,0.608,0.125,0.75,0.0,0.11,-7.535,0.0358,139.975,4
1063,6eH1fV9wJFFJsmeYsXBw4A,Bambina,Walk The Talk,Pamungkas,2018-07-15,231714,42,0.501,0.739,0.456,0.375,0.122,-9.343,0.0345,74.779,4
1064,3cqTlp6msJpd6iaGrp3UTs,Two Bottles of Wine,Two Bottles of Wine,Dead Bachelors,2021-09-24,206330,49,0.638,0.128,0.558,0.0,0.137,-6.281,0.0246,96.001,4
1065,0FYKoqCrIte8iCt3Mn4nd9,Kemarin,Kemarin,Pamungkas,2022-11-29,234285,50,0.479,0.226,0.741,0.00121,0.298,-6.92,0.154,104.812,4
1066,7mZ2ou1mviBRYMPZYkxMQm,Jejak,Walk The Talk,Pamungkas,2018-07-15,226538,45,0.485,0.439,0.462,0.0198,0.111,-7.554,0.0276,78.024,4
1067,1wS7qBXXMy4tHbSXMx2uPD,A Day That Feels Better,Birdy,Pamungkas,2022-06-16,230060,50,0.517,0.255,0.674,0.0,0.14,-7.168,0.0639,165.988,4
1068,4U8PpRdYJFh9UyZVdKHpTR,Deeper,Solipsism 0.2,Pamungkas,2021-02-03,409949,43,0.328,0.801,0.289,0.000962,0.115,-12.432,0.0323,183.858,3
1069,72Nw3qzHPYQtt4OCPlaBJ9,Flying Solo,Flying Solo,Pamungkas,2019-06-14,229781,51,0.558,0.533,0.818,1.43e-05,0.189,-4.841,0.0319,159.966,4
1070,3NlQLBFkcLH8G6UqPhy5cf,(Beep),Birdy,Pamungkas,2022-06-16,229453,44,0.792,0.8,0.522,0.0,0.111,-8.134,0.0547,127.972,4
1071,71ck7QnubXzGGj3hE49dvk,One Only - Acoustic,One Only (Acoustic),Pamungkas,2019-03-22,255102,54,0.258,0.105,0.361,0.0,0.0904,-8.31,0.0303,73.343,4
1072,6iC4xfqow6iAsRhPh5IrWz,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,2020-08-13,213599,59,0.755,0.625,0.645,5.79e-06,0.197,-6.933,0.0944,99.889,4
1073,5thYdqTZJZFtzSR9cXJzwk,Wait a Minute,Walk The Talk,Pamungkas,2018-07-15,293454,49,0.47,0.553,0.651,0.0143,0.0952,-7.619,0.0394,109.81,4
1074,4mmNaX7S21cDbiOrMSSush,Jealousy,Birdy,Pamungkas,2022-06-16,263275,46,0.569,0.269,0.674,0.0,0.499,-7.218,0.0455,145.01,4
1075,1A2prTQuLOKxZ7ztWmORm4,Birdy,Birdy,Pamungkas,2022-06-16,273662,44,0.611,0.518,0.467,0.000543,0.0952,-7.929,0.123,171.856,4
1076,23WivGieXRVhhmnNWL0Jau,Untitled,Flying Solo,Pamungkas,2019-06-14,189696,42,0.606,0.781,0.595,0.000144,0.103,-6.141,0.0351,98.969,4
1077,1JsGUb867p0YhDa22fnByZ,Begin Again,Birdy,Pamungkas,2022-06-16,263541,45,0.549,0.196,0.528,1.59e-06,0.11,-7.929,0.0285,143.905,4
1078,4O7fQbRpfuOSvDRgNQV7kR,Deeper - Solipsism,Kemarin,Pamungkas,2022-11-29,279266,38,0.424,0.815,0.428,0.00125,0.139,-8.326,0.0388,183.805,3
1079,3VkssrA4f7upZQGxHr42uT,Nice Day,Flying Solo,Pamungkas,2019-06-14,307619,45,0.629,0.368,0.84,7.79e-06,0.202,-5.261,0.0293,125.98,4
1080,5NssX7ZtClUdMcAPiX54YJ,Trust Me With This (Mama),Birdy,Pamungkas,2022-06-16,224664,44,0.785,0.861,0.427,0.000151,0.105,-10.247,0.0522,134.0,4
1081,6dPYUN93TOj4rwmZ0201Kk,Please Baby Please,Birdy,Pamungkas,2022-06-16,211666,45,0.655,0.228,0.537,0.000256,0.12,-7.728,0.0253,89.997,4
1082,06V3aHH7fDSqHQMQhGPoBD,Please Baby Please,Please Baby Please,Pamungkas,2022-02-09,211666,31,0.655,0.228,0.537,0.000256,0.12,-7.728,0.0253,89.997,4
1083,4K1dx7PVjBApSKEeApgdXO,Break It,Flying Solo,Pamungkas,2019-06-14,345205,46,0.598,0.125,0.87,1.46e-05,0.0964,-3.266,0.0432,145.966,4
1084,5hBpxb5JtyfqLWOlIaZ9YY,Birdy,Birdy,Pamungkas,2022-01-27,273662,32,0.661,0.496,0.484,0.000368,0.104,-7.894,0.102,86.058,4
1085,094mN7IYurOb65N7uJTuyM,Boy,Walk The Talk,Pamungkas,2018-07-15,176680,37,0.562,0.797,0.438,0.00116,0.0849,-7.726,0.0247,101.833,4
1086,2O80rI8KgF01cpYFcA9nif,Once,Walk The Talk,Pamungkas,2018-07-15,196049,41,0.729,0.244,0.616,0.000958,0.0467,-6.292,0.0289,109.005,4
1087,0fwnSnfje2Q77YovfLmrH4,Be Okay Again Today,Solipsism 0.2,Pamungkas,2021-02-03,382817,46,0.332,0.335,0.562,0.00401,0.0803,-10.326,0.0421,169.984,4
1088,1ziumo8XcmGVoioO9FYPNb,Purple Sigh,Birdy,Pamungkas,2022-06-16,221479,44,0.586,0.437,0.49,0.00109,0.0932,-7.604,0.0344,97.957,4
1089,0X9WUzs3qya3jdWeo6L9DL,Intro VI,Birdy,Pamungkas,2022-06-16,61184,40,0.6,0.775,0.116,0.0,0.269,-14.487,0.0901,72.369,4
1090,2uPB4iIvyLelWCD8d00C2F,Queen of the Hearts,Solipsism 0.2,Pamungkas,2021-02-03,247500,45,0.645,0.789,0.385,0.00107,0.134,-11.138,0.0289,99.055,4
1091,7KKDngJEBiMKkFcW3roY9Q,Lover Stay,Flying Solo,Pamungkas,2019-06-14,234321,41,0.533,0.439,0.797,3.66e-05,0.105,-5.311,0.0289,139.939,4
1092,07ADKJjYBF3rQ40i2uOw5i,Live Forever,Solipsism 0.2,Pamungkas,2021-02-03,325593,44,0.558,0.449,0.614,2.35e-06,0.102,-7.58,0.037,80.026,4
1093,68zHOxA7F3MU6ow3e2LfzL,Trust Me With This (Mama),Trust Me With This (Mama),Pamungkas,2022-03-03,224664,27,0.785,0.861,0.427,0.000151,0.105,-10.247,0.0522,134.0,4
1094,3Z25B8kKgvE5ECb6nGoi10,Sorry - Live At Birdy South East Asia Tour,Sorry (Live At Birdy South East Asia Tour),Pamungkas,2023-06-01,340444,0,0.417,0.682,0.717,0.239,0.933,-8.4,0.0551,135.074,4
1095,00SdEGTH3G56rRSesKTSTr,Intentions - Solipsism,Kemarin,Pamungkas,2022-11-29,243648,36,0.491,0.339,0.524,8.83e-05,0.293,-8.757,0.0322,147.898,4
1096,0wmNKC3Xep0MvqZiGgORew,Intro VI + Birdy - Live At Birdy South East Asia Tour,Intro VI + Birdy (Live At Birdy South East Asia Tour),Pamungkas,2023-06-01,393047,0,0.297,0.688,0.539,0.000189,0.918,-13.613,0.0831,85.967,4
1097,1x6zz4xORhNmXwxrMxAbS6,Jealousy - Live At Birdy South East Asia Tour,Jealousy (Live At Birdy South East Asia Tour),Pamungkas,2023-06-01,273931,0,0.431,0.0934,0.761,7.55e-06,0.972,-7.184,0.0403,144.967,4
1098,2A8GaaJgqP0TcW6wmhly7n,Friends (with Pamungkas),Friends (with Pamungkas),Rendy Pandugo,2022-05-27,199601,42,0.614,0.625,0.534,5.87e-05,0.156,-9.2,0.0308,120.01,4
1099,01DZmwlwEM41LThtOOapZM,Timeless,The More,Jinan Laetitia,2021-11-12,230947,32,0.545,0.917,0.251,8.46e-06,0.13,-8.875,0.0336,142.549,3
1100,1k1e4Amkn7hIFrEthtazqT,Tutur Batin,Tutur Batin,Yura Yunita,2021-10-22,215591,77,0.576,0.813,0.329,0.000671,0.108,-8.87,0.0487,72.91,4
1101,0mMqopQJOWADJSPRMYkvTF,Dunia Tipu-Tipu,Tutur Batin,Yura Yunita,2021-10-22,218735,76,0.48,0.907,0.325,1.52e-05,0.112,-8.513,0.0354,111.774,5
1102,4K0YdYv8a6UC9fWi9hV5MH,Berawal Dari Tatap,YURA,Yura Yunita,2014-03-19,261720,68,0.329,0.961,0.225,0.000456,0.113,-9.828,0.0301,92.304,3
1103,4HXUMRdT6s6Am6YHcWmuib,Cinta Dan Rahasia,YURA,Yura Yunita,2014-03-19,262060,73,0.703,0.823,0.207,0.0,0.109,-8.265,0.028,95.932,4
1104,1ado6H8nwj0izGVinobwuP,Jalan Pulang,Jalan Pulang,Yura Yunita,2023-01-19,216835,71,0.522,0.956,0.227,4.81e-05,0.129,-10.949,0.0302,157.861,3
1105,0XbXZvZQy4BukDP6eCNikk,Yuraa,Yuraa,Theyk1lledkenny,2023-04-09,62641,45,0.759,0.4,0.173,0.891,0.101,-16.576,0.119,138.002,4
1106,4BLpx15uqj0UykcYPXALGO,Intuisi,Merakit,Yura Yunita,2018-09-21,240258,65,0.492,0.94,0.129,0.000424,0.0806,-13.66,0.0337,80.077,4
1107,6nPZx4xtBSX1x641ktitSY,Harus Bahagia,Harus Bahagia,Yura Yunita,2018-03-02,173809,58,0.846,0.468,0.725,0.00013,0.0606,-5.01,0.0483,116.063,4
1108,6UFpWtfMuJLgWZIqrB049f,Heal,Heal,Moira Dela Torre,2020-09-11,285816,45,0.536,0.524,0.788,0.0,0.128,-5.557,0.114,139.948,4
1109,5Uf7tljfwhcaLNZi6AdVow,ユラユラ,ユラユラ,HEARTS GROW,2006-12-06,299613,52,0.487,0.0153,0.942,9.12e-06,0.355,-3.791,0.0962,150.404,4
1110,3TuqUJ3OXEc68FdhoE2kaU,Buka Hati,Merakit,Yura Yunita,2018-09-21,200453,56,0.544,0.923,0.172,0.0117,0.0916,-11.974,0.0352,135.764,4
1111,7itshdCnfN3pbP88rQYHIr,Bandung,Tutur Batin,Yura Yunita,2021-10-22,227685,52,0.81,0.461,0.77,0.0207,0.639,-4.095,0.0477,115.034,4
